x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database,category
5.8737607,14.101343,307,1.0,III,III-A,3.0,flsh,III
0.5959718,10.082589,308,1.0,I,I-C,7.0,flsh,I
3.7645092,8.986517,309,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
10.749238,16.359577,310,1.0,I,I-C,6.0,flsh,I
7.17831,13.511702,311,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
0.5975228,10.089175,312,1.0,I,I-C,7.0,flsh,I
0.5033199,9.166455,313,1.0,I,I-C,10.0,flsh,I
5.231261,9.709507,314,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,Not-Annotated-By-Cctyper
0.59970623,10.062829,315,1.0,I,I-C,7.0,flsh,I
7.8738303,7.562814,316,1.0,I,I-G,8.0,flsh,I
8.5799675,4.628745,317,1.0,I,I-E,7.0,flsh,I
0.3604308,9.981775,318,1.0,I,I-C,7.0,flsh,I
2.114849,13.040934,319,1.0,III,III-D,6.0,flsh,III
15.768695,13.887095,320,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
7.4648576,14.276899,321,1.0,III,III-A,7.0,flsh,III
7.443127,5.2678876,322,1.0,I,I-E,7.0,flsh,I
5.506946,11.21547,323,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
7.1223364,14.174927,324,1.0,III,III-A,8.0,flsh,III
8.5058565,7.9608417,325,1.0,I,I-G,4.0,flsh,I
5.4621663,9.686215,326,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,Not-Annotated-By-Cctyper
8.262604,14.082969,327,2.0,II,II-A,4.0,flsh,II
5.3476887,9.911841,328,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
4.1954737,8.837703,329,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
2.3428187,8.061495,330,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
5.5555887,11.085259,331,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
12.735663,6.4088206,332,1.0,I,I-B,8.0,flsh,I
7.6249557,13.237695,333,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
7.4449778,11.565028,334,2.0,II,II-A,4.0,flsh,II
8.508191,4.6957,335,1.0,I,I-E,8.0,flsh,I
8.496298,4.7049837,336,1.0,I,I-E,8.0,flsh,I
6.303416,14.190482,337,1.0,III,III-A,4.0,flsh,III
3.8428893,9.16782,338,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
-3.5260813,15.764086,339,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
2.0747523,12.951679,340,1.0,III,III-D,8.0,flsh,III
6.8500843,6.5710216,341,1.0,I,I-E,4.0,flsh,I
8.636131,15.629702,342,1.0,I,I-C,7.0,flsh,I
1.96303,13.136113,343,1.0,III,III-D,9.0,flsh,III
5.2283263,10.020229,344,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
15.957445,13.756135,345,2.0,V,V-F2,1.0,flsh,V
6.737982,9.338281,346,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.771961,5.569596,347,1.0,I,I-E,6.0,flsh,I
-0.017607553,11.2046175,348,1.0,I,I-C,8.0,flsh,I
8.3699875,4.870969,349,1.0,I,I-E,15.0,flsh,I
7.0866876,14.212976,350,1.0,III,III-A,9.0,flsh,III
7.411166,5.2733893,351,1.0,I,I-E,7.0,flsh,I
5.0138197,10.696814,352,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
5.074927,9.836817,353,1.0,I,I-F,4.0,flsh,I
9.711964,9.938855,354,1.0,I,I-B,9.0,flsh,I
5.231245,8.952529,355,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
3.7031202,8.73824,356,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.6607685,8.170507,357,1.0,I,I-E,5.0,flsh,I
6.4557714,8.214266,358,1.0,I,I-E,4.0,flsh,I
-0.08300097,21.459045,359,1.0,I,I-G,4.0,flsh,I
-0.22130685,21.598486,360,1.0,I,I-B,4.0,flsh,I
-0.13541466,21.51012,361,1.0,I,I-B,5.0,flsh,I
16.827682,9.327409,362,2.0,V,V-A,5.0,flsh,V
8.679965,18.541842,363,2.0,II,II-A,3.0,flsh,II
5.6561003,10.323384,364,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
7.9366946,10.908424,365,1.0,I,I-C,4.0,flsh,I
5.44235,11.209997,366,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
8.468864,11.915171,367,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,Not-Annotated-By-Cctyper
8.679322,17.22909,368,2.0,II,II-B,5.0,flsh,II
7.58618,7.8478384,369,1.0,I,I-G,6.0,flsh,I
6.3616138,10.360006,370,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.960902,19.273277,371,2.0,II,II-A,4.0,flsh,II
6.7171826,18.521011,372,2.0,II,II-A,4.0,flsh,II
11.615631,13.452081,373,2.0,II,II-D,1.0,flsh,II
11.620672,13.433363,374,2.0,II,II-D,1.0,flsh,II
4.0998363,11.049417,375,2.0,V,V-A,1.0,flsh,V
5.04604,14.377601,376,1.0,III,III-D,16.0,flsh,III
4.271474,15.441655,377,1.0,III,III-B,5.0,flsh,III
8.705869,18.562033,378,2.0,II,II-A,3.0,flsh,II
5.2109847,9.4793625,379,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.5358534,9.485601,380,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,40.0,flsh,Not-Annotated-By-Cctyper
4.5834627,9.4732275,381,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,Not-Annotated-By-Cctyper
7.3370247,12.007147,382,2.0,II,II-A,3.0,flsh,II
9.242032,8.514792,383,1.0,I,I-B,3.0,flsh,I
9.087425,8.592159,384,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.7229495,10.932886,385,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.623505,10.635242,386,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
11.511509,15.892972,387,1.0,I,I-C,7.0,flsh,I
11.774602,5.3387084,388,1.0,I,I-C,6.0,flsh,I
7.1889234,12.587592,389,2.0,II,II-A,4.0,flsh,II
5.2303414,10.618476,390,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
7.3233657,9.485723,391,1.0,I,I-C,3.0,flsh,I
5.991975,10.479725,392,1.0,I,I-B,3.0,flsh,I
1.6120533,7.635923,393,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
6.955237,12.659376,394,2.0,II,II-A,4.0,flsh,II
4.1016426,11.043347,395,2.0,V,V-A,1.0,flsh,V
3.6342943,6.5443273,396,2.0,V,V-F1,1.0,flsh,V
3.6333036,6.54029,397,2.0,V,V-F1,1.0,flsh,V
11.83974,7.394536,398,1.0,I,I-B,8.0,flsh,I
11.341586,15.691624,399,1.0,I,I-C,7.0,flsh,I
8.7296295,8.659364,400,1.0,I,I-B,3.0,flsh,I
0.49069342,8.991268,401,1.0,I,I-C,9.0,flsh,I
8.772078,15.716948,402,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
12.36155,13.23226,403,2.0,II,II-D,1.0,flsh,II
6.398895,10.546234,404,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
7.172169,18.036486,405,2.0,II,II-A,4.0,flsh,II
4.9007516,9.597931,406,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
8.145679,10.31605,407,1.0,I,I-C,5.0,flsh,I
12.391589,13.197323,408,2.0,II,II-D,1.0,flsh,II
11.821776,7.4587774,409,1.0,I,I-B,8.0,flsh,I
11.828711,7.4680915,410,1.0,I,I-B,8.0,flsh,I
4.6877594,14.758826,411,1.0,III,III-D,15.0,flsh,III
5.954485,10.503403,412,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
10.744905,16.393826,413,1.0,I,I-C,6.0,flsh,I
6.918485,18.223505,414,2.0,II,II-A,5.0,flsh,II
6.00074,4.6963215,415,1.0,I,I-E,8.0,flsh,I
0.6503149,10.124878,416,1.0,I,I-C,7.0,flsh,I
7.0001144,12.702406,417,2.0,II,II-A,4.0,flsh,II
10.648478,8.767068,418,1.0,I,I-B,8.0,flsh,I
6.980273,12.693859,419,2.0,II,II-A,4.0,flsh,II
5.3730917,9.662524,420,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
7.066086,13.863042,421,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
10.382802,16.864092,422,1.0,I,I-C,4.0,flsh,I
6.0587454,11.267152,423,2.0,II,II-D,1.0,flsh,II
8.063811,11.681644,424,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
6.523645,13.23613,425,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
13.843063,8.591414,426,1.0,I,I-F,6.0,flsh,I
11.82777,7.459064,427,1.0,I,I-B,8.0,flsh,I
7.457074,11.486959,428,2.0,II,II-A,3.0,flsh,II
5.551745,10.781548,429,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
7.539202,8.8541,430,1.0,I,I-B,4.0,flsh,I
2.1165423,6.603393,431,1.0,I,I-C,9.0,flsh,I
7.99687,4.7295237,432,1.0,I,I-E,8.0,flsh,I
4.5862207,13.605765,433,1.0,III,III-B,10.0,flsh,III
9.950946,13.055141,434,1.0,I,I-C,3.0,flsh,I
9.088498,8.226849,435,1.0,I,I-C,4.0,flsh,I
3.7651563,6.940253,436,2.0,V,V-F1,1.0,flsh,V
3.7648752,6.9414334,437,2.0,V,V-F1,1.0,flsh,V
7.2181005,17.7791,438,2.0,II,II-A,4.0,flsh,II
9.01324,16.246016,439,1.0,I,I-C,7.0,flsh,I
4.299346,14.850883,440,1.0,III,III-D,9.0,flsh,III
9.988651,13.09197,441,1.0,I,I-C,3.0,flsh,I
7.6389465,13.472752,442,2.0,II,II-A,4.0,flsh,II
15.677278,10.916174,443,1.0,I,I-E,10.0,flsh,I
3.8394403,9.122091,444,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
8.71134,18.575138,445,2.0,II,II-A,3.0,flsh,II
4.472365,14.561871,446,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
7.4186726,5.2260346,447,1.0,I,I-E,7.0,flsh,I
8.513262,4.6177197,448,1.0,I,I-E,5.0,flsh,I
7.423381,8.490112,449,1.0,I,I-G,4.0,flsh,I
9.85917,13.028459,450,1.0,I,I-C,3.0,flsh,I
5.5886445,11.176684,451,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
-1.1894723,13.296501,452,1.0,I,I-B,8.0,flsh,I
8.142276,12.322441,453,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,Not-Annotated-By-Cctyper
8.690056,18.542427,454,2.0,II,II-A,3.0,flsh,II
4.1355524,14.536175,455,1.0,III,III-D,7.0,flsh,III
6.2893534,11.017784,456,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
6.376789,14.2203865,457,1.0,III,III-A,10.0,flsh,III
5.921693,5.0444565,458,1.0,I,I-E,11.0,flsh,I
4.926582,4.3364472,459,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,Not-Annotated-By-Cctyper
10.403831,16.859026,460,1.0,I,I-C,4.0,flsh,I
6.8300934,6.654302,461,1.0,I,I-E,4.0,flsh,I
8.661954,17.199955,462,2.0,II,II-B,4.0,flsh,II
5.2254367,8.011608,463,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.801559,9.47833,464,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
11.46532,15.844525,465,1.0,I,I-C,7.0,flsh,I
11.450827,15.843853,466,1.0,I,I-C,7.0,flsh,I
12.113625,9.914337,467,1.0,I,I-E,8.0,flsh,I
12.113481,9.916292,468,1.0,I,I-E,8.0,flsh,I
6.6511154,9.63654,469,1.0,IV,IV-A3,5.0,flsh,IV
6.6238832,0.68789077,470,1.0,I,I-F,6.0,flsh,I
6.6233172,0.68881375,471,1.0,I,I-F,6.0,flsh,I
6.661198,9.595053,472,1.0,IV,IV-A3,5.0,flsh,IV
5.8902535,11.072758,473,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
8.880632,8.566959,474,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
9.381912,7.7163835,475,1.0,I,I-C,3.0,flsh,I
7.143962,11.108571,476,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
5.8471313,14.0985565,477,1.0,III,III-A,5.0,flsh,III
5.833236,14.095949,478,1.0,III,III-A,5.0,flsh,III
5.820369,14.054566,479,1.0,III,III-A,5.0,flsh,III
7.9221134,10.886664,480,1.0,I,I-C,4.0,flsh,I
4.4790783,14.683025,481,1.0,III,III-D,7.0,flsh,III
6.964017,17.85044,482,2.0,II,II-A,4.0,flsh,II
11.778824,5.3379655,483,1.0,I,I-C,8.0,flsh,I
8.13749,4.7277174,484,1.0,I,I-E,5.0,flsh,I
9.28776,8.444279,485,1.0,I,I-B,3.0,flsh,I
6.2790017,10.525462,486,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
9.2587,15.130491,487,1.0,I,I-C,9.0,flsh,I
10.765155,16.33033,488,1.0,I,I-C,7.0,flsh,I
8.667907,18.52946,489,2.0,II,II-A,3.0,flsh,II
4.40667,14.526599,490,1.0,III,III-D,6.0,flsh,III
10.415395,16.847122,491,1.0,I,I-C,4.0,flsh,I
6.6605453,14.023243,492,1.0,III,III-A,3.0,flsh,III
-0.5738115,12.925801,493,1.0,I,I-B,8.0,flsh,I
7.051227,6.225796,494,1.0,I,I-E,4.0,flsh,I
9.8694515,13.026564,495,1.0,I,I-C,3.0,flsh,I
10.398243,16.842768,496,1.0,I,I-C,4.0,flsh,I
3.9222019,15.443489,497,1.0,III,III-B,8.0,flsh,III
6.7836876,13.739709,498,1.0,III,III-A,9.0,flsh,III
7.1688967,12.417981,499,2.0,II,II-A,4.0,flsh,II
0.44963688,9.779134,500,1.0,I,I-C,7.0,flsh,I
7.001791,18.208414,501,2.0,II,II-A,4.0,flsh,II
8.86061,15.10472,502,1.0,I,I-C,7.0,flsh,I
8.663768,12.3748255,503,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.6280646,18.206488,504,2.0,II,II-A,4.0,flsh,II
11.838523,7.3911195,505,1.0,I,I-B,8.0,flsh,I
4.7471433,14.524812,506,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
6.0215178,5.5933886,507,1.0,I,I-E,8.0,flsh,I
6.0273247,5.612629,508,1.0,I,I-E,8.0,flsh,I
4.6991405,14.632255,509,1.0,III,III-D,13.0,flsh,III
9.363243,15.112058,510,1.0,I,I-C,8.0,flsh,I
6.239421,5.7149587,511,1.0,I,I-E,6.0,flsh,I
10.768331,16.393837,512,1.0,I,I-C,5.0,flsh,I
16.830643,9.3257475,513,2.0,V,V-A,4.0,flsh,V
7.326007,9.361411,514,1.0,I,I-C,7.0,flsh,I
8.882767,15.113064,515,1.0,I,I-C,7.0,flsh,I
4.8814044,11.139402,516,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,35.0,flsh,Not-Annotated-By-Cctyper
9.367916,15.813384,517,1.0,I,I-C,7.0,flsh,I
6.286072,8.212514,518,1.0,I,I-F,6.0,flsh,I
8.878143,15.072066,519,1.0,I,I-C,7.0,flsh,I
10.633536,16.246603,520,1.0,I,I-C,6.0,flsh,I
7.925146,12.821709,521,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh,Not-Annotated-By-Cctyper
3.7845585,6.9653697,522,2.0,V,V-F1,1.0,flsh,V
4.142049,14.746805,523,1.0,III,III-D,14.0,flsh,III
6.729423,11.131383,524,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.116489,14.755799,525,1.0,III,III-D,10.0,flsh,III
3.890549,15.472464,526,1.0,III,III-B,10.0,flsh,III
0.3124168,11.636007,527,1.0,I,I-C,7.0,flsh,I
11.7956705,7.549786,528,1.0,I,I-B,8.0,flsh,I
3.9843771,15.284701,529,1.0,III,III-B,8.0,flsh,III
4.4211693,9.288059,530,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
7.1898212,12.619592,531,2.0,II,II-A,5.0,flsh,II
9.428568,8.395795,532,1.0,I,I-B,4.0,flsh,I
8.620075,9.871666,533,2.0,V,V-F1,4.0,flsh,V
4.3877325,9.968472,534,2.0,V,V-F1,2.0,flsh,V
3.7744133,9.161605,535,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.7252817,14.000967,536,1.0,III,III-B,11.0,flsh,III
6.8675437,9.942425,537,2.0,V,V-E,4.0,flsh,V
4.0639772,13.628713,538,1.0,III,III-B,4.0,flsh,III
8.428026,11.227786,539,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
5.254205,9.032753,540,2.0,V,V-M,1.0,flsh,V
10.717292,16.26864,541,1.0,I,I-C,6.0,flsh,I
5.2889013,12.928278,542,1.0,III,III-A,19.0,flsh,III
7.587617,9.471179,543,1.0,I,I-C,9.0,flsh,I
5.8572187,14.023456,544,1.0,III,III-A,4.0,flsh,III
16.831638,9.325492,545,2.0,V,V-A,6.0,flsh,V
4.2988214,13.25827,546,1.0,III,III-B,9.0,flsh,III
3.4329834,13.924934,547,1.0,III,III-D,10.0,flsh,III
-3.5321527,15.765553,548,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
3.8665524,13.577215,549,1.0,III,III-B,11.0,flsh,III
4.7983923,10.811577,550,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.752619,13.961855,551,1.0,III,III-A,6.0,flsh,III
5.728333,13.936778,552,1.0,III,III-A,6.0,flsh,III
6.0048857,14.102074,553,1.0,III,III-A,5.0,flsh,III
-5.7871203,9.664395,554,1.0,I,I-B,9.0,flsh,I
-0.98443073,13.299961,555,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.6683335,18.19147,556,2.0,II,II-A,4.0,flsh,II
4.8821974,11.097029,557,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,49.0,flsh,Not-Annotated-By-Cctyper
7.3101635,11.588479,558,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
3.8760676,15.454631,559,1.0,III,III-B,11.0,flsh,III
-3.541898,15.776311,560,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
-3.53924,15.771779,561,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
7.972375,12.820104,562,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,Not-Annotated-By-Cctyper
9.6361,8.6686,563,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.6081448,8.668599,564,1.0,I,I-C,4.0,flsh,I
10.586965,16.195192,565,1.0,I,I-C,6.0,flsh,I
10.402239,16.834303,566,1.0,I,I-C,4.0,flsh,I
5.198023,10.943059,567,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
10.399582,16.838825,568,1.0,I,I-C,4.0,flsh,I
10.78917,16.366648,569,1.0,I,I-C,7.0,flsh,I
5.241747,7.8378253,570,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
11.847509,7.373988,571,1.0,I,I-B,8.0,flsh,I
5.5694995,7.9788866,572,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.7610054,10.136817,573,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
8.898016,12.501375,574,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
9.113329,10.732068,575,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
10.351647,17.739124,576,1.0,I,I-C,10.0,flsh,I
5.7791533,13.075735,577,1.0,III,III-A,8.0,flsh,III
6.873471,4.206475,578,1.0,I,I-E,9.0,flsh,I
6.703869,8.530903,579,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.8002596,8.435232,580,1.0,I,I-F,4.0,flsh,I
5.6829615,10.364286,581,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
4.4779162,14.4514265,582,1.0,III,III-D,10.0,flsh,III
6.5576386,12.275543,583,2.0,II,II-A,5.0,flsh,II
7.7664747,12.859453,584,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
4.426807,14.6678915,585,1.0,III,III-D,7.0,flsh,III
5.9249444,11.246079,586,2.0,II,II-D,1.0,flsh,II
9.071479,14.203503,587,1.0,I,I-C,4.0,flsh,I
5.964551,11.1918955,588,2.0,II,II-D,1.0,flsh,II
5.8525653,10.936237,589,2.0,II,II-D,1.0,flsh,II
5.8560486,10.952459,590,2.0,II,II-D,1.0,flsh,II
5.249583,10.420857,591,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
6.5293202,14.188702,592,1.0,III,III-A,4.0,flsh,III
8.911511,16.044775,593,1.0,I,I-C,7.0,flsh,I
5.501929,11.13952,594,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
8.713004,18.57084,595,2.0,II,II-A,3.0,flsh,II
7.160382,17.757507,596,2.0,II,II-A,5.0,flsh,II
3.6923113,6.61866,597,2.0,V,V-F1,1.0,flsh,V
11.777858,5.3322687,598,1.0,I,I-C,8.0,flsh,I
11.310909,15.694376,599,1.0,I,I-C,6.0,flsh,I
4.6619735,14.62428,600,1.0,III,III-D,20.0,flsh,III
5.834116,14.080563,601,1.0,III,III-A,5.0,flsh,III
9.198248,8.824433,602,1.0,I,I-B,3.0,flsh,I
5.5925283,4.548263,603,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
11.825277,7.8829303,604,1.0,I,I-B,8.0,flsh,I
